Water Pump ID,Water Source Type,Water Quality,Distance to Nearest Town,Population Served,Installation Year,Funder,Payment Type,Water Pump Age,Pump Type,GPS Coordinates,Functioning Status
WP3122,['River'],['Clean'],[55],[14000],2017,['Red Cross'],['Pay per use'],7,['Solar Pump'],"(-23.063642602979623, 25.742584281105486)",['Not Functioning']
WP3123,['Lake'],['Contaminated'],[38],[14000],1993,['World Bank'],['Pay per use'],31,['Motorized Pump'],"(-21.728985284511243, 20.058573911730047)",['Functioning']
WP3124,['Lake'],['Contaminated'],,[12000],2003,['World Bank'],['Pay per use'],21,['Motorized Pump'],"(-18.207465183067963, 26.09268798277343)",['Functioning']
WP3125,['Lake'],['Clean'],[14],[11000],1993,['Red Cross'],['Pay per use'],31,,"(-21.12378667669847, 20.075481619885384)",['Functioning']
WP3126,['Lake'],['Clean'],[52],[17000],1996,['USAID'],['Free'],28,['Motorized Pump'],"(-19.64364354697783, 25.97883363989551)",['Functioning']
WP3127,['Lake'],['Contaminated'],[33],[17000],,['UNICEF'],['Pay per use'],24,,"(-21.436243160689262, 19.62274812410434)",['Not Functioning']
WP3128,,['Contaminated'],[13],[11000],2013,['World Bank'],['Pay per use'],11,['Motorized Pump'],"(-22.586192272369175, 24.980795269611285)",['Not Functioning']
,['Lake'],['Contaminated'],[18],[14000],1994,['Red Cross'],['Free'],30,['Motorized Pump'],"(-23.724431648642728, 23.94007758843506)",['Functioning']
WP3130,['Borehole'],,[10],[16000],1993,['USAID'],['Free'],31,['Motorized Pump'],"(-20.927216643080666, 28.234272490794254)",['Functioning']
WP3131,['Well'],['Contaminated'],[52],[9000],2000,['World Bank'],['Pay per use'],24,['Motorized Pump'],"(-23.355926769051617, 26.33204237184465)",['Functioning']
,['Lake'],['Contaminated'],[30],[11000],2006,['Oxfam'],['Free'],18,['Motorized Pump'],"(-21.51398433295796, 25.654433081045102)",['Not Functioning']
WP3133,['Well'],['Contaminated'],[33],,2002,['World Bank'],['Pay per use'],,['Solar Pump'],"(-19.219334763518972, 24.04343938207607)",['Functioning']
WP3134,['Well'],['Contaminated'],[43],,1998,['USAID'],['Pay per use'],26,['Motorized Pump'],"(-20.812976529539675, 24.92808309763212)",['Not Functioning']
WP3135,['Borehole'],['Contaminated'],[26],,1995,['USAID'],['Free'],29,['Motorized Pump'],,['Not Functioning']
WP3136,['Lake'],['Contaminated'],,[13000],1998,['Red Cross'],['Free'],26,['Motorized Pump'],"(-22.818628146089562, 21.9551948631229)",['Not Functioning']
WP3137,['Lake'],['Clean'],[39],[12000],,['Oxfam'],,25,,"(-20.666204557281045, 19.835607529784703)",
WP3138,['Lake'],['Contaminated'],[37],[15000],2016,['Oxfam'],['Free'],8,['Motorized Pump'],"(-22.650870056180015, 22.210883161862164)",['Functioning']
WP3139,['Lake'],['Contaminated'],[36],[15000],2014,['World Bank'],['Free'],10,['Motorized Pump'],,['Not Functioning']
WP3140,['Lake'],['Contaminated'],[17],[15000],2020,['USAID'],['Pay per use'],4,['Motorized Pump'],"(-18.568642331599484, 27.652794092880097)",['Not Functioning']
WP3141,['Lake'],['Contaminated'],[58],[18000],1995,,['Free'],29,['Motorized Pump'],,['Functioning']
,['Borehole'],['Contaminated'],[28],[13000],2005,['Red Cross'],['Pay per use'],19,['Solar Pump'],,['Functioning']
WP3143,,['Contaminated'],[53],[13000],1993,['World Bank'],['Free'],31,['Motorized Pump'],"(-21.961170801494852, 27.752975737376953)",['Functioning']
WP3144,['River'],['Clean'],[21],[15000],1991,['USAID'],,33,['Motorized Pump'],,['Functioning']
WP3145,['Lake'],,[21],[18000],1994,['Red Cross'],['Pay per use'],30,['Motorized Pump'],"(-23.249503586495102, 21.292643450394593)",['Not Functioning']
WP3146,['Lake'],['Contaminated'],[43],[8000],2007,,['Pay per use'],17,['Motorized Pump'],"(-18.87768621323779, 25.690539443035405)",['Functioning']
WP3147,['Lake'],['Contaminated'],[12],[14000],1991,['World Bank'],['Free'],33,['Motorized Pump'],"(-17.779709052102966, 23.767148787314966)",['Functioning']
WP3148,['Borehole'],['Clean'],,,1999,['USAID'],['Free'],,['Motorized Pump'],"(-18.480152293315218, 24.2937770159555)",['Not Functioning']
WP3149,['River'],['Contaminated'],[23],[9000],1997,['USAID'],['Pay per use'],27,['Motorized Pump'],"(-19.041572503741214, 24.99796701403885)",['Functioning']
WP3150,['Well'],['Contaminated'],[10],[8000],2013,['Red Cross'],['Free'],11,,"(-18.98214041220212, 22.893025361144627)",
WP3151,['Lake'],['Clean'],[41],[12000],2014,['Oxfam'],['Pay per use'],10,['Solar Pump'],"(-21.812463996014888, 26.321269476994335)",['Functioning']
WP3152,['Lake'],['Contaminated'],[56],,2014,['World Bank'],['Pay per use'],10,['Hand Pump'],"(-18.70200134584473, 26.837132364418828)",['Functioning']
,['Lake'],['Contaminated'],[13],,2000,['Oxfam'],['Pay per use'],24,['Motorized Pump'],"(-23.12068188737015, 25.86659706269497)",['Functioning']
WP3154,['Lake'],['Contaminated'],[51],[17000],2009,['Oxfam'],['Free'],15,['Motorized Pump'],,['Functioning']
WP3155,['River'],['Contaminated'],[34],[17000],2009,['USAID'],['Pay per use'],15,['Motorized Pump'],"(-21.838502066283436, 25.05748415872085)",['Functioning']
WP3156,['Lake'],['Clean'],[33],[14000],,['USAID'],['Pay per use'],9,['Motorized Pump'],"(-21.275693343877304, 20.620292056355883)",['Not Functioning']
WP3157,['Lake'],['Clean'],[19],[20000],2016,['USAID'],['Free'],8,['Motorized Pump'],"(-21.26044256340254, 19.850467588152874)",['Functioning']
WP3158,['Lake'],['Contaminated'],[35],[12000],2014,['Red Cross'],['Pay per use'],10,['Motorized Pump'],,['Functioning']
,['Lake'],['Contaminated'],[42],,2018,['Oxfam'],['Pay per use'],6,['Hand Pump'],"(-23.03765064830358, 23.25532614258679)",['Not Functioning']
WP3160,['Lake'],,[30],[12000],2003,['Oxfam'],['Pay per use'],21,['Solar Pump'],"(-20.67584853383638, 23.49414880828105)",['Not Functioning']
WP3161,['Well'],['Contaminated'],[42],[13000],2020,['USAID'],['Free'],4,['Motorized Pump'],"(-19.996751395582393, 27.90331352564172)",['Not Functioning']
,['Well'],['Clean'],[26],[8000],1992,['Oxfam'],['Pay per use'],32,['Motorized Pump'],"(-19.22113357205895, 26.693009922431976)",['Functioning']
WP3163,['Well'],['Contaminated'],[60],[11000],1991,['USAID'],['Free'],33,['Motorized Pump'],"(-20.33061706030625, 28.293525431696022)",['Functioning']
WP3164,['Lake'],['Contaminated'],[10],[16000],1991,['World Bank'],['Free'],33,['Motorized Pump'],"(-18.45920291086484, 27.485918007546022)",['Not Functioning']
WP3165,['Well'],['Clean'],[14],[10000],2010,['World Bank'],['Pay per use'],14,['Motorized Pump'],"(-23.173367540201923, 19.556716866663763)",['Functioning']
WP3166,,['Contaminated'],[39],[10000],1994,['USAID'],['Pay per use'],30,,"(-20.95371487220262, 21.399878281925062)",['Not Functioning']
WP3167,,['Contaminated'],[46],[17000],1991,['Red Cross'],['Free'],,['Motorized Pump'],"(-21.153280190327852, 23.72630167450375)",['Functioning']
WP3168,['Lake'],['Clean'],[38],[10000],2000,,['Free'],,,"(-20.51577558908915, 25.648589319423976)",['Functioning']
WP3169,['River'],['Contaminated'],[44],[16000],2009,['USAID'],['Pay per use'],15,['Motorized Pump'],"(-22.27205010345229, 25.111490350636274)",['Functioning']
WP3170,['Well'],['Contaminated'],[13],[12000],,['World Bank'],['Pay per use'],24,['Hand Pump'],"(-20.80457021598958, 22.15377992257946)",['Functioning']
,['River'],['Contaminated'],,[14000],2006,['Red Cross'],['Pay per use'],18,['Motorized Pump'],"(-18.892039763042956, 27.84315825646086)",['Functioning']
WP3172,['Lake'],['Contaminated'],[50],[14000],2010,['Red Cross'],['Free'],,['Motorized Pump'],"(-18.64529431389162, 24.444319099976916)",
WP3173,['Lake'],['Contaminated'],[5],[14000],2005,['Oxfam'],['Pay per use'],19,['Motorized Pump'],"(-20.60717422763612, 26.498771338592103)",['Not Functioning']
WP3174,['Lake'],['Contaminated'],[31],[15000],2016,['UNICEF'],['Pay per use'],8,['Motorized Pump'],"(-20.992509024323866, 24.290314402101206)",['Not Functioning']
WP3175,['Lake'],['Clean'],[21],[16000],,['Red Cross'],['Pay per use'],18,['Motorized Pump'],"(-21.76602686079613, 20.100574650522784)",['Functioning']
WP3176,['Lake'],,[49],,1999,['Oxfam'],['Pay per use'],25,['Motorized Pump'],"(-22.494168969202903, 20.157427234376012)",['Not Functioning']
WP3177,['Lake'],['Clean'],[54],[10000],2011,['World Bank'],['Pay per use'],13,['Motorized Pump'],"(-20.218432236124727, 25.104535344662157)",
,['Well'],['Clean'],[38],[11000],2004,['USAID'],['Free'],,['Motorized Pump'],"(-22.36466543750344, 19.10631699001138)",['Functioning']
WP3179,['Well'],['Contaminated'],[25],[18000],2002,['Oxfam'],['Free'],22,['Motorized Pump'],"(-23.07767006977362, 21.98067042526685)",
WP3180,['Well'],['Contaminated'],[53],[11000],2011,['Oxfam'],['Free'],13,['Motorized Pump'],"(-23.39818618429285, 20.85574720223005)",['Functioning']
WP3181,['Borehole'],,[39],[14000],2011,['World Bank'],['Pay per use'],13,['Motorized Pump'],"(-18.628179329927857, 26.79968879009023)",['Not Functioning']
WP3182,['Lake'],['Contaminated'],[44],[10000],2019,['Red Cross'],['Pay per use'],5,['Motorized Pump'],"(-22.955663918547152, 20.060591826094097)",['Not Functioning']
WP3183,['Lake'],['Contaminated'],[39],[12000],2010,,['Pay per use'],14,['Motorized Pump'],"(-19.360633219927454, 27.584954759507404)",['Functioning']
WP3184,['Lake'],['Contaminated'],[20],[9000],2013,['Red Cross'],['Pay per use'],11,['Motorized Pump'],"(-18.02049121587243, 23.308685999043878)",['Not Functioning']
WP3185,['Lake'],['Contaminated'],[41],[18000],2018,['UNICEF'],['Pay per use'],6,['Motorized Pump'],"(-19.675449309978113, 24.947341069145867)",['Not Functioning']
WP3186,['Lake'],['Contaminated'],[37],[13000],2002,['Red Cross'],['Pay per use'],22,['Hand Pump'],"(-19.044246695811804, 24.661773755097176)",['Functioning']
WP3187,['Well'],['Contaminated'],[21],[14000],1998,['USAID'],['Free'],26,['Solar Pump'],"(-22.640411814411785, 23.477653952825815)",['Functioning']
WP3188,['Well'],['Contaminated'],[43],[11000],2016,['UNICEF'],['Free'],8,['Motorized Pump'],"(-20.55210504667976, 23.783285565428724)",['Functioning']
WP3189,['Lake'],['Contaminated'],[32],[15000],2005,['Red Cross'],['Free'],19,,"(-19.33503174113579, 24.89248088320619)",['Not Functioning']
WP3190,,['Contaminated'],[51],,2000,['World Bank'],['Pay per use'],24,['Solar Pump'],"(-21.557459514702366, 25.33075926160175)",['Functioning']
WP3191,['Well'],['Contaminated'],[19],[14000],2014,['Red Cross'],,10,['Motorized Pump'],"(-21.71436091361267, 25.46128682669458)",['Not Functioning']
WP3192,['River'],['Contaminated'],[12],[10000],1990,['World Bank'],,34,['Motorized Pump'],"(-18.939655848083817, 27.223655104083228)",['Functioning']
WP3193,['Lake'],['Clean'],[39],[9000],1990,['World Bank'],['Pay per use'],34,['Motorized Pump'],"(-19.91461858373506, 25.864474861172013)",['Not Functioning']
WP3194,['Borehole'],['Contaminated'],[58],,2008,,,16,['Motorized Pump'],,['Not Functioning']
WP3195,['Lake'],['Contaminated'],[41],[12000],2004,['Oxfam'],['Pay per use'],20,['Motorized Pump'],"(-19.969558912336467, 25.941776342316818)",['Functioning']
WP3196,['Borehole'],['Contaminated'],[51],,1998,['Oxfam'],['Pay per use'],26,['Motorized Pump'],"(-18.14159565529718, 26.808236976430866)",['Functioning']
WP3197,['River'],['Contaminated'],[27],[12000],2008,['Oxfam'],,16,['Motorized Pump'],"(-23.236638989491585, 24.78341489140744)",['Functioning']
WP3198,['Well'],['Contaminated'],[49],[15000],2006,['USAID'],['Free'],18,['Motorized Pump'],"(-22.897031213875927, 19.42702838520629)",['Functioning']
WP3199,['Lake'],['Contaminated'],[34],[16000],2000,['World Bank'],['Free'],24,['Motorized Pump'],"(-18.4137915626397, 24.035596873604653)",['Not Functioning']
WP3200,['Well'],['Contaminated'],[41],[12000],2014,['World Bank'],['Pay per use'],10,['Motorized Pump'],"(-19.102867805256874, 26.53700569442696)",['Not Functioning']
WP3201,['River'],['Clean'],[71],[11000],2002,['Oxfam'],['Free'],22,['Motorized Pump'],"(-19.509933030411393, 25.445565803908124)",['Not Functioning']
WP3202,['Lake'],['Contaminated'],[37],[14000],1996,['USAID'],['Pay per use'],28,['Motorized Pump'],"(-19.639988995450484, 25.816828330758195)",['Functioning']
WP3203,,['Clean'],[42],[10000],2012,['Red Cross'],['Pay per use'],12,['Solar Pump'],"(-18.852182633569157, 27.084002207005785)",['Not Functioning']
WP3204,['Well'],['Clean'],[29],[10000],1992,['World Bank'],,32,['Motorized Pump'],"(-23.848111881241554, 26.963436961178346)",['Not Functioning']
WP3205,['River'],['Clean'],,[14000],,['World Bank'],['Pay per use'],29,['Motorized Pump'],"(-18.08574672198538, 26.40741404344096)",['Functioning']
WP3206,,['Contaminated'],[21],[13000],2004,['UNICEF'],['Free'],20,['Hand Pump'],"(-22.946232684335737, 26.413116849606745)",['Functioning']
WP3207,['Well'],['Contaminated'],[45],,2014,['Red Cross'],['Pay per use'],10,['Solar Pump'],,['Functioning']
WP3208,['Borehole'],,[36],[15000],2000,['USAID'],['Pay per use'],24,['Motorized Pump'],"(-22.219417089756927, 25.62577014433013)",['Functioning']
WP3209,['Borehole'],['Contaminated'],[16],[11000],2015,['World Bank'],['Pay per use'],,['Motorized Pump'],"(-18.574292573058266, 24.735824742402343)",['Functioning']
WP3210,,['Clean'],[13],[10000],2010,['Oxfam'],['Pay per use'],14,['Hand Pump'],"(-22.885904046076707, 22.756516041135605)",['Functioning']
WP3211,['Lake'],['Contaminated'],[50],[14000],2002,['Red Cross'],['Pay per use'],22,['Motorized Pump'],"(-18.968718631953784, 24.487188454858455)",['Functioning']
WP3212,['Lake'],,[22],[14000],2008,,['Free'],16,['Motorized Pump'],"(-20.283800785162345, 27.50639316636354)",['Not Functioning']
WP3213,['Lake'],['Contaminated'],[20],,2017,['USAID'],['Pay per use'],7,['Motorized Pump'],"(-21.500229720825835, 22.901550588254047)",['Functioning']
WP3214,['Borehole'],,[18],[13000],1998,['USAID'],['Pay per use'],26,['Motorized Pump'],,['Functioning']
WP3215,['Lake'],['Clean'],[55],[15000],2019,['Red Cross'],['Free'],5,['Solar Pump'],"(-21.928774219267346, 20.1379324220828)",['Functioning']
WP3216,['Lake'],['Contaminated'],[40],,2015,['USAID'],['Pay per use'],9,['Motorized Pump'],"(-19.122634544185118, 27.954623570402912)",['Functioning']
WP3217,,['Clean'],[36],[10000],2014,['World Bank'],['Free'],10,['Motorized Pump'],"(-23.744677039933965, 26.56062676562348)",['Functioning']
,['River'],['Contaminated'],[38],[21000],1996,,['Pay per use'],28,['Hand Pump'],"(-19.74992759025374, 25.540467700499377)",['Functioning']
,['River'],['Contaminated'],[14],[14000],1998,['USAID'],['Free'],26,['Motorized Pump'],"(-19.467893947783622, 25.22564620287589)",['Not Functioning']
,['Borehole'],['Contaminated'],[69],[10000],1995,['USAID'],['Pay per use'],29,['Motorized Pump'],"(-23.402092541349703, 19.238314825481517)",['Not Functioning']
WP3221,['Well'],['Contaminated'],[43],[20000],1991,['USAID'],['Pay per use'],33,['Motorized Pump'],"(-18.295711610126872, 25.073800911710652)",['Not Functioning']
WP3222,,['Clean'],[19],[15000],1999,['USAID'],['Pay per use'],25,['Solar Pump'],"(-23.74897233469071, 26.135746860468956)",
WP3223,['Well'],['Contaminated'],[45],[13000],1999,['World Bank'],['Pay per use'],25,['Motorized Pump'],"(-19.08617200243646, 28.374242944530444)",['Functioning']
WP3224,['Borehole'],['Contaminated'],[13],,2014,['Oxfam'],['Free'],10,['Motorized Pump'],,['Functioning']
WP3225,['Lake'],['Contaminated'],[31],,2020,['Oxfam'],['Free'],4,,"(-19.683460190227606, 26.350575380893286)",['Not Functioning']
WP3226,['Well'],['Clean'],[37],,2003,['Red Cross'],['Pay per use'],21,['Hand Pump'],"(-17.618417168772574, 20.065970800144672)",['Not Functioning']
,['Borehole'],['Contaminated'],[15],,1993,['USAID'],['Pay per use'],,['Motorized Pump'],"(-18.661205278357563, 27.535105097270105)",['Functioning']
WP3228,['Lake'],['Contaminated'],[55],[12000],1999,['USAID'],['Free'],25,['Motorized Pump'],"(-18.550010545440863, 28.574208201480715)",['Not Functioning']
WP3229,['Lake'],['Contaminated'],[48],[10000],1994,,['Pay per use'],30,['Solar Pump'],"(-23.5232446844014, 20.817378248318043)",['Not Functioning']
WP3230,['Lake'],['Contaminated'],[45],[11000],2001,,,23,['Motorized Pump'],"(-22.38869776034447, 20.09680376618161)",['Not Functioning']
WP3231,['Lake'],['Contaminated'],[35],[7000],1990,['World Bank'],['Pay per use'],34,['Motorized Pump'],"(-20.491846804245476, 27.288301309502742)",['Not Functioning']
WP3232,['Lake'],['Clean'],[23],[16000],2013,['USAID'],['Pay per use'],11,['Motorized Pump'],"(-21.929217326863455, 24.71300589633697)",
WP3233,['River'],['Clean'],,[16000],2003,['USAID'],['Free'],,['Motorized Pump'],"(-21.07353098742906, 21.897211166830285)",['Functioning']
WP3234,['Well'],['Contaminated'],[38],[12000],2004,,['Free'],20,['Motorized Pump'],"(-20.752141927835, 20.823004703471696)",['Functioning']
WP3235,['Lake'],['Contaminated'],[37],[10000],2001,['Red Cross'],['Pay per use'],23,['Motorized Pump'],"(-19.681469650391556, 25.92843389940152)",['Functioning']
,['Lake'],['Clean'],[41],[19000],2004,['USAID'],['Free'],20,['Solar Pump'],"(-18.476962758136196, 27.96562767506962)",['Not Functioning']
WP3237,['Lake'],['Contaminated'],[34],[10000],1997,['UNICEF'],['Pay per use'],27,['Motorized Pump'],"(-17.814702269381936, 26.44130604143881)",['Functioning']
WP3238,['Lake'],['Clean'],,[13000],2002,['USAID'],['Pay per use'],22,['Hand Pump'],"(-20.83884796539358, 22.641938859227512)",['Functioning']
WP3239,['Well'],['Contaminated'],[33],,2002,['USAID'],['Pay per use'],22,['Motorized Pump'],"(-19.356944749510028, 25.990413132989747)",['Functioning']
WP3240,['River'],['Contaminated'],[21],[9000],2006,['Red Cross'],['Pay per use'],18,,"(-23.801547302179696, 25.663644406965084)",['Functioning']
WP3241,['Well'],['Contaminated'],[23],[12000],2001,['USAID'],['Pay per use'],23,['Motorized Pump'],"(-21.96493764481049, 26.797004563943894)",['Functioning']
WP3242,['Well'],['Contaminated'],[41],[15000],2000,['World Bank'],['Free'],24,['Motorized Pump'],"(-19.353287829764636, 24.846523678940077)",['Functioning']
WP3243,['Lake'],['Contaminated'],[32],[12000],1995,['Red Cross'],['Pay per use'],29,['Motorized Pump'],"(-21.365356495543423, 22.108365781247343)",['Not Functioning']
WP3244,['Well'],['Clean'],[35],[15000],2017,['USAID'],,,['Motorized Pump'],"(-19.606645953724883, 24.42110799062391)",['Functioning']
WP3245,['Lake'],['Contaminated'],,,,['Red Cross'],,32,['Motorized Pump'],"(-21.284200098885506, 20.31261947078588)",['Not Functioning']
WP3246,,['Clean'],,[8000],2000,['World Bank'],['Free'],24,['Motorized Pump'],"(-21.661522642599472, 21.167199329232798)",['Functioning']
WP3247,['Borehole'],['Contaminated'],[26],[10000],,['World Bank'],['Pay per use'],32,['Motorized Pump'],"(-18.75993737979803, 24.97278481486743)",['Not Functioning']
WP3248,['Well'],['Contaminated'],[33],[12000],2012,['Red Cross'],['Pay per use'],,['Motorized Pump'],"(-23.06819768409731, 21.83903860471165)",['Functioning']
WP3249,['Well'],['Contaminated'],[37],[8000],2000,['Red Cross'],['Pay per use'],24,['Motorized Pump'],"(-21.133759763102876, 22.211220290183203)",
